,time,zerocol,pupil_high_low
18922,63.404,0,0
18923,63.408,0,0
18924,63.412,0,0
18925,63.416,0,0
18926,63.42,0,0
18927,63.424,0,0
18928,63.428,0,0
18929,63.432,0,0
18930,63.436,0,0
18931,63.44,0,0
18932,63.444,0,0
18933,63.448,0,0
18934,63.452,0,0
18935,63.456,0,0
18936,63.46,0,0
18937,63.464,0,0
18938,63.468,0,0
18939,63.472,0,0
18940,63.476,0,0
18941,63.48,0,0
18942,63.484,0,0
18943,63.488,0,0
18944,63.492,0,0
18945,63.496,0,0
18946,63.5,0,0
18947,63.504,0,0
18948,63.508,0,0
18949,63.512,0,0
18950,63.516,0,0
18951,63.52,0,0
18952,63.524,0,0
18953,63.528,0,0
18954,63.532,0,0
18955,63.536,0,0
18956,63.54,0,0
18957,63.544,0,0
18958,63.548,0,0
18959,63.552,0,0
18960,63.556,0,0
18961,63.56,0,0
18962,63.564,0,0
18963,63.568,0,0
18964,63.572,0,0
18965,63.576,0,0
18966,63.58,0,0
18967,63.584,0,0
18968,63.588,0,0
18969,63.592,0,0
18970,63.596,0,0
18971,63.6,0,0
18972,63.604,0,0
18973,63.608,0,0
18974,63.612,0,0
18975,63.616,0,0
18976,63.62,0,0
18977,63.624,0,0
18978,63.628,0,0
18979,63.632,0,0
18980,63.636,0,0
18981,63.64,0,0
18982,63.644,0,0
18983,63.648,0,0
18984,63.652,0,0
18985,63.656,0,0
18986,63.66,0,0
18987,63.664,0,0
18988,63.668,0,0
18989,63.672,0,0
18990,63.676,0,0
18991,63.68,0,0
18992,63.684,0,0
18993,63.688,0,0
18994,63.692,0,0
18995,63.696,0,0
18996,63.7,0,0
18997,63.704,0,0
18998,63.708,0,0
18999,63.712,0,0
19000,63.716,0,0
19001,63.72,0,0
19002,63.724,0,0
19003,63.728,0,0
19004,63.732,0,0
19005,63.736,0,0
19006,63.74,0,0
19007,63.744,0,0
19008,63.748,0,0
19009,63.752,0,0
19010,63.756,0,0
19011,63.76,0,0
19012,63.764,0,0
19013,63.768,0,0
19014,63.772,0,0
19015,63.776,0,0
19016,63.78,0,0
19017,63.784,0,0
19018,63.788,0,0
19019,63.792,0,0
19020,63.796,0,0
19021,63.8,0,0
19022,63.804,0,0
19023,63.808,0,0
19024,63.812,0,0
19025,63.816,0,0
19026,63.82,0,0
19027,63.824,0,0
19028,63.828,0,0
19029,63.832,0,0
19030,63.836,0,0
19031,63.84,0,0
19032,63.844,0,0
19033,63.848,0,0
19034,63.852,0,0
19035,63.856,0,0
19036,63.86,0,0
19037,63.864,0,0
19038,63.868,0,0
19039,63.872,0,0
19040,63.876,0,0
19041,63.88,0,0
19042,63.884,0,0
19043,63.888,0,0
19044,63.892,0,0
19045,63.896,0,0
19046,63.9,0,0
19047,63.904,0,0
19048,63.908,0,0
19049,63.912,0,0
19050,63.916,0,0
19051,63.92,0,0
19052,63.924,0,0
19053,63.928,0,0
19054,63.932,0,0
19055,63.936,0,0
19056,63.94,0,0
19057,63.944,0,0
19058,63.948,0,0
19059,63.952,0,0
19060,63.956,0,0
19061,63.96,0,0
19062,63.964,0,0
19063,63.968,0,0
19064,63.972,0,0
19065,63.976,0,0
19066,63.98,0,0
19067,63.984,0,0
19068,63.988,0,0
19069,63.992,0,0
19070,63.996,0,0
19071,64.0,0,0
19072,64.004,0,0
19073,64.008,0,0
19074,64.012,0,0
19075,64.016,0,0
19076,64.02,0,0
19077,64.024,0,0
19078,64.028,0,0
19079,64.032,0,0
19080,64.036,0,0
19081,64.04,0,0
19082,64.044,0,0
19083,64.048,0,0
19084,64.052,0,0
19085,64.056,0,0
19086,64.06,0,0
19087,64.064,0,0
19088,64.068,0,0
19089,64.072,0,0
19090,64.076,0,0
19091,64.08,0,0
19092,64.084,0,0
19093,64.088,0,0
19094,64.092,0,0
19095,64.096,0,0
19096,64.1,0,0
19097,64.104,0,0
19098,64.108,0,0
19099,64.112,0,0
19100,64.116,0,0
19101,64.12,0,0
19102,64.124,0,0
19103,64.128,0,0
19104,64.132,0,0
19105,64.136,0,0
19106,64.14,0,0
19107,64.144,0,0
19108,64.148,0,0
19109,64.152,0,0
19110,64.156,0,0
19111,64.16,0,0
19112,64.164,0,0
19113,64.168,0,0
19114,64.172,0,0
19115,64.176,0,0
19116,64.18,0,0
19117,64.184,0,0
19118,64.188,0,0
19119,64.192,0,0
19120,64.196,0,0
19121,64.2,0,0
19122,64.204,0,0
19123,64.208,0,0
19124,64.212,0,0
19125,64.216,0,0
19126,64.22,0,0
19127,64.224,0,0
19128,64.228,0,0
19129,64.232,0,0
19130,64.236,0,0
19131,64.24,0,0
19132,64.244,0,0
19133,64.248,0,0
19134,64.252,0,0
19135,64.256,0,0
19136,64.26,0,0
19137,64.264,0,0
19138,64.268,0,0
19139,64.272,0,0
19140,64.276,0,0
19141,64.28,0,0
19142,64.284,0,0
19143,64.288,0,0
19144,64.292,0,0
19145,64.296,0,0
19146,64.3,0,0
19147,64.304,0,0
19148,64.308,0,0
19149,64.312,0,0
19150,64.316,0,0
19151,64.32,0,0
19152,64.324,0,0
19153,64.328,0,0
19154,64.332,0,0
19155,64.336,0,0
19156,64.34,0,0
19157,64.344,0,0
19158,64.348,0,0
19159,64.352,0,0
19160,64.356,0,0
19161,64.36,0,0
19162,64.364,0,0
19163,64.368,0,0
19164,64.372,0,0
19165,64.376,0,0
19166,64.38,0,0
19167,64.384,0,0
19168,64.388,0,0
19169,64.392,0,0
19170,64.396,0,0
19171,64.4,0,0
19172,64.404,0,0
19173,64.408,0,0
19174,64.412,0,0
19175,64.416,0,0
19176,64.42,0,0
19177,64.424,0,0
19178,64.428,0,0
19179,64.432,0,0
19180,64.436,0,0
19181,64.44,0,0
19182,64.444,0,0
19183,64.448,0,0
19184,64.452,0,0
19185,64.456,0,0
19186,64.46,0,0
19187,64.464,0,0
19188,64.468,0,0
19189,64.472,0,0
19190,64.476,0,0
19191,64.48,0,0
19192,64.484,0,0
19193,64.488,0,0
19194,64.492,0,0
19195,64.496,0,0
19196,64.5,0,0
19197,64.504,0,0
19198,64.508,0,0
19199,64.512,0,0
19200,64.516,0,0
19201,64.52,0,0
19202,64.524,0,0
19203,64.528,0,0
19204,64.532,0,0
19205,64.536,0,0
19206,64.54,0,0
19207,64.544,0,0
19208,64.548,0,0
19209,64.552,0,0
19210,64.556,0,0
19211,64.56,0,0
19212,64.564,0,0
19213,64.568,0,0
19214,64.572,0,0
19215,64.576,0,0
19216,64.58,0,0
19217,64.584,0,0
19218,64.588,0,0
19219,64.592,0,0
19220,64.596,0,0
19221,64.6,0,0
19222,64.604,0,0
19223,64.608,0,0
19224,64.612,0,0
19225,64.616,0,0
19226,64.62,0,0
19227,64.624,0,0
19228,64.628,0,0
19229,64.632,0,0
19230,64.636,0,0
19231,64.64,0,0
19232,64.644,0,0
19233,64.648,0,0
19234,64.652,0,0
19235,64.656,0,0
19236,64.66,0,0
19237,64.664,0,0
19238,64.668,0,0
19239,64.672,0,0
19240,64.676,0,0
19241,64.68,0,0
19242,64.684,0,0
19243,64.688,0,0
19244,64.692,0,0
19245,64.696,0,0
19246,64.7,0,0
19247,64.704,0,0
19248,64.708,0,0
19249,64.712,0,0
19250,64.716,0,0
19251,64.72,0,0
19252,64.724,0,0
19253,64.728,0,0
19254,64.732,0,0
19255,64.736,0,0
19256,64.74,0,0
19257,64.744,0,0
19258,64.748,0,1
19259,64.752,0,1
19260,64.756,0,1
19261,64.76,0,1
19262,64.764,0,1
19263,64.768,0,1
19264,64.772,0,1
19265,64.776,0,1
19266,64.78,0,1
19267,64.784,0,1
19268,64.788,0,1
19269,64.792,0,1
19270,64.796,0,1
19271,64.8,0,1
19272,64.804,0,1
19273,64.808,0,1
19274,64.812,0,1
19275,64.816,0,1
19276,64.82,0,1
19277,64.824,0,1
19278,64.828,0,1
19279,64.832,0,1
19280,64.836,0,1
19281,64.84,0,1
19282,64.844,0,1
19283,64.848,0,1
19284,64.852,0,1
19285,64.856,0,1
19286,64.86,0,1
19287,64.864,0,1
19288,64.868,0,1
19289,64.872,0,1
19290,64.876,0,1
19291,64.88,0,1
19292,64.884,0,1
19293,64.888,0,1
19294,64.892,0,1
19295,64.896,0,1
19296,64.9,0,1
19297,64.904,0,1
19298,64.908,0,1
19299,64.912,0,1
19300,64.916,0,1
19301,64.92,0,1
19302,64.924,0,1
19303,64.928,0,1
19304,64.932,0,1
19305,64.936,0,1
19306,64.94,0,1
19307,64.944,0,1
19308,64.948,0,1
19309,64.952,0,1
19310,64.956,0,1
19311,64.96,0,1
19312,64.964,0,1
19313,64.968,0,1
19314,64.972,0,1
19315,64.976,0,1
19316,64.98,0,1
19317,64.984,0,1
19318,64.988,0,1
19319,64.992,0,1
19320,64.996,0,1
19321,65.0,0,1
19322,65.004,0,1
19323,65.008,0,1
19324,65.012,0,1
19325,65.016,0,1
19326,65.02,0,1
19327,65.024,0,1
19328,65.028,0,1
19329,65.032,0,1
19330,65.036,0,1
19331,65.04,0,1
19332,65.044,0,1
19333,65.048,0,1
19334,65.052,0,1
19335,65.056,0,1
19336,65.06,0,1
19337,65.064,0,1
19338,65.068,0,1
19339,65.072,0,1
19340,65.076,0,1
19341,65.08,0,1
19342,65.084,0,1
19343,65.088,0,1
19344,65.092,0,1
19345,65.096,0,1
19346,65.1,0,1
19347,65.104,0,1
19348,65.108,0,1
19349,65.112,0,1
19350,65.116,0,1
19351,65.12,0,1
19352,65.124,0,1
19353,65.128,0,1
19354,65.132,0,1
19355,65.136,0,1
19356,65.14,0,1
19357,65.144,0,1
19358,65.148,0,1
19359,65.152,0,1
19360,65.156,0,1
19361,65.16,0,1
19362,65.164,0,1
19363,65.168,0,1
19364,65.172,0,1
19365,65.176,0,1
19366,65.18,0,1
19367,65.184,0,1
19368,65.188,0,1
19369,65.192,0,1
19370,65.196,0,1
19371,65.2,0,1
19372,65.204,0,1
19373,65.208,0,1
19374,65.212,0,1
19375,65.216,0,1
19376,65.22,0,1
19377,65.224,0,1
19378,65.228,0,1
19379,65.232,0,1
19380,65.236,0,1
19381,65.24,0,1
19382,65.244,0,1
19383,65.248,0,1
19384,65.252,0,1
19385,65.256,0,1
19386,65.26,0,1
19387,65.264,0,1
19388,65.268,0,1
19389,65.272,0,1
19390,65.276,0,1
19391,65.28,0,1
19392,65.284,0,1
19393,65.288,0,1
19394,65.292,0,1
19395,65.296,0,1
19396,65.3,0,1
19397,65.304,0,1
19398,65.308,0,1
19399,65.312,0,1
19400,65.316,0,1
19401,65.32,0,1
19402,65.324,0,1
19403,65.328,0,1
19404,65.332,0,1
19405,65.336,0,1
19406,65.34,0,1
19407,65.344,0,1
19408,65.348,0,1
19409,65.352,0,1
19410,65.356,0,1
19411,65.36,0,1
19412,65.364,0,1
19413,65.368,0,1
19414,65.372,0,1
19415,65.376,0,1
19416,65.38,0,1
19417,65.384,0,1
19418,65.388,0,1
19419,65.392,0,1
19420,65.396,0,1
19421,65.4,0,1
19422,65.404,0,1
19423,65.408,0,1
19424,65.412,0,1
19425,65.416,0,1
19426,65.42,0,1
19427,65.424,0,1
19428,65.428,0,1
19429,65.432,0,1
19430,65.436,0,1
19431,65.44,0,1
19432,65.444,0,1
19433,65.448,0,1
19434,65.452,0,1
19435,65.456,0,1
19436,65.46,0,1
19437,65.464,0,1
19438,65.468,0,1
19439,65.472,0,1
19440,65.476,0,1
19441,65.48,0,1
19442,65.484,0,1
19443,65.488,0,1
19444,65.492,0,1
19445,65.496,0,1
19446,65.5,0,1
19447,65.504,0,1
19448,65.508,0,1
19449,65.512,0,1
19450,65.516,0,1
19451,65.52,0,1
19452,65.524,0,1
19453,65.528,0,1
19454,65.532,0,1
19455,65.536,0,1
19456,65.54,0,1
19457,65.544,0,1
19458,65.548,0,1
19459,65.552,0,1
19460,65.556,0,1
19461,65.56,0,1
19462,65.564,0,1
19463,65.568,0,1
19464,65.572,0,1
19465,65.576,0,1
19466,65.58,0,1
19467,65.584,0,1
19468,65.588,0,1
19469,65.592,0,1
19470,65.596,0,1
19471,65.6,0,1
19472,65.604,0,1
19473,65.608,0,1
19474,65.612,0,1
19475,65.616,0,1
19476,65.62,0,1
19477,65.624,0,1
19478,65.628,0,1
19479,65.632,0,1
19480,65.636,0,1
19481,65.64,0,1
19482,65.644,0,1
19483,65.648,0,1
19484,65.652,0,1
19485,65.656,0,1
19486,65.66,0,1
19487,65.664,0,1
19488,65.668,0,1
19489,65.672,0,1
19490,65.676,0,1
19491,65.68,0,1
19492,65.684,0,1
19493,65.688,0,1
19494,65.692,0,1
19495,65.696,0,1
19496,65.7,0,1
19497,65.704,0,1
19498,65.708,0,1
19499,65.712,0,1
19500,65.716,0,1
19501,65.72,0,1
19502,65.724,0,1
19503,65.728,0,1
19504,65.732,0,1
19505,65.736,0,1
19506,65.74,0,1
19507,65.744,0,1
19508,65.748,0,1
19509,65.752,0,1
19510,65.756,0,1
19511,65.76,0,1
19512,65.764,0,1
19513,65.768,0,1
19514,65.772,0,1
19515,65.776,0,1
19516,65.78,0,1
19517,65.784,0,1
19518,65.788,0,1
19519,65.792,0,1
19520,65.796,0,1
19521,65.8,0,1
19522,65.804,0,1
19523,65.808,0,1
19524,65.812,0,1
19525,65.816,0,1
19526,65.82,0,1
19527,65.824,0,1
19528,65.828,0,1
19529,65.832,0,1
19530,65.836,0,1
19531,65.84,0,1
19532,65.844,0,1
19533,65.848,0,1
19534,65.852,0,1
19535,65.856,0,1
19536,65.86,0,1
19537,65.864,0,1
19538,65.868,0,1
19539,65.872,0,1
19540,65.876,0,1
19541,65.88,0,1
19542,65.884,0,1
19543,65.888,0,1
19544,65.892,0,1
19545,65.896,0,1
19546,65.9,0,1
19547,65.904,0,1
19548,65.908,0,1
19549,65.912,0,1
19550,65.916,0,1
19551,65.92,0,1
19552,65.924,0,1
19553,65.928,0,1
19554,65.932,0,1
19555,65.936,0,1
19556,65.94,0,1
19557,65.944,0,1
19558,65.948,0,1
19559,65.952,0,1
19560,65.956,0,1
19561,65.96,0,1
19562,65.964,0,1
19563,65.968,0,1
19564,65.972,0,1
19565,65.976,0,1
19566,65.98,0,1
19567,65.984,0,1
19568,65.988,0,1
19569,65.992,0,1
19570,65.996,0,1
19571,66.0,0,1
19572,66.004,0,1
19573,66.008,0,1
19574,66.012,0,1
19575,66.016,0,1
19576,66.02,0,1
19577,66.024,0,1
19578,66.028,0,1
19579,66.032,0,1
19580,66.036,0,1
19581,66.04,0,1
19582,66.044,0,1
19583,66.048,0,1
19584,66.052,0,1
19585,66.056,0,1
19586,66.06,0,1
19587,66.064,0,1
19588,66.068,0,1
19589,66.072,0,1
19590,66.076,0,1
19591,66.08,0,1
19592,66.084,0,1
19593,66.088,0,1
19594,66.092,0,1
19595,66.096,0,1
19596,66.1,0,1
19597,66.104,0,1
19598,66.108,0,1
19599,66.112,0,1
19600,66.116,0,1
19601,66.12,0,1
19602,66.124,0,1
19603,66.128,0,1
19604,66.132,0,1
19605,66.136,0,1
19606,66.14,0,1
19607,66.144,0,1
19608,66.148,0,1
19609,66.152,0,1
19610,66.156,0,1
19611,66.16,0,1
19612,66.164,0,1
19613,66.168,0,1
19614,66.172,0,1
19615,66.176,0,1
19616,66.18,0,1
19617,66.184,0,1
19618,66.188,0,1
19619,66.192,0,1
19620,66.196,0,1
19621,66.2,0,1
19622,66.204,0,1
19623,66.208,0,1
19624,66.212,0,1
19625,66.216,0,1
19626,66.22,0,1
19627,66.224,0,1
19628,66.228,0,1
19629,66.232,0,1
19630,66.236,0,1
19631,66.24,0,1
19632,66.244,0,1
19633,66.248,0,1
19634,66.252,0,1
19635,66.256,0,1
19636,66.26,0,1
19637,66.264,0,1
19638,66.268,0,1
19639,66.272,0,1
19640,66.276,0,1
19641,66.28,0,1
19642,66.284,0,1
19643,66.288,0,1
19644,66.292,0,1
19645,66.296,0,1
19646,66.3,0,1
19647,66.304,0,1
19648,66.308,0,1
19649,66.312,0,0
19650,66.316,0,0
19651,66.32,0,0
19652,66.324,0,0
19653,66.328,0,0
19654,66.332,0,0
19655,66.336,0,0
19656,66.34,0,0
19657,66.344,0,0
19658,66.348,0,0
19659,66.352,0,0
19660,66.356,0,0
19661,66.36,0,0
19662,66.364,0,0
19663,66.368,0,0
19664,66.372,0,0
19665,66.376,0,0
19666,66.38,0,0
19667,66.384,0,0
19668,66.388,0,0
19669,66.392,0,0
19670,66.396,0,0
19671,66.4,0,0
19672,66.404,0,0
19673,66.408,0,0
19674,66.412,0,0
19675,66.416,0,0
19676,66.42,0,0
19677,66.424,0,0
19678,66.428,0,0
19679,66.432,0,0
19680,66.436,0,0
19681,66.44,0,0
19682,66.444,0,0
19683,66.448,0,0
19684,66.452,0,0
19685,66.456,0,0
19686,66.46,0,0
19687,66.464,0,0
19688,66.468,0,0
19689,66.472,0,0
19690,66.476,0,0
19691,66.48,0,0
19692,66.484,0,0
19693,66.488,0,0
19694,66.492,0,0
19695,66.496,0,0
19696,66.5,0,0
19697,66.504,0,0
19698,66.508,0,0
19699,66.512,0,0
19700,66.516,0,0
19701,66.52,0,0
19702,66.524,0,0
19703,66.528,0,0
19704,66.532,0,0
19705,66.536,0,0
19706,66.54,0,0
19707,66.544,0,0
19708,66.548,0,1
19709,66.552,0,1
19710,66.556,0,1
19711,66.56,0,1
19712,66.564,0,1
19713,66.568,0,1
19714,66.572,0,1
19715,66.576,0,1
19716,66.58,0,1
19717,66.584,0,1
19718,66.588,0,1
19719,66.592,0,1
19720,66.596,0,1
19721,66.6,0,1
19722,66.604,0,1
19723,66.608,0,1
19724,66.612,0,1
19725,66.616,0,1
19726,66.62,0,1
19727,66.624,0,1
19728,66.628,0,1
19729,66.632,0,1
19730,66.636,0,1
19731,66.64,0,1
19732,66.644,0,1
19733,66.648,0,1
19734,66.652,0,1
19735,66.656,0,1
19736,66.66,0,1
19737,66.664,0,1
19738,66.668,0,1
19739,66.672,0,1
19740,66.676,0,1
19741,66.68,0,1
19742,66.684,0,1
19743,66.688,0,1
19744,66.692,0,1
19745,66.696,0,1
19746,66.7,0,1
19747,66.704,0,1
19748,66.708,0,1
19749,66.712,0,1
19750,66.716,0,1
19751,66.72,0,1
19752,66.724,0,1
19753,66.728,0,1
19754,66.732,0,1
19755,66.736,0,1
19756,66.74,0,1
19757,66.744,0,1
19758,66.748,0,1
19759,66.752,0,1
19760,66.756,0,1
19761,66.76,0,1
19762,66.764,0,1
19763,66.768,0,1
19764,66.772,0,1
19765,66.776,0,1
19766,66.78,0,1
19767,66.784,0,1
19768,66.788,0,1
19769,66.792,0,1
19770,66.796,0,1
19771,66.8,0,1
19772,66.804,0,1
19773,66.808,0,1
19774,66.812,0,1
19775,66.816,0,1
19776,66.82,0,1
19777,66.824,0,1
19778,66.828,0,1
19779,66.832,0,1
19780,66.836,0,1
19781,66.84,0,1
19782,66.844,0,1
19783,66.848,0,1
19784,66.852,0,1
19785,66.856,0,1
19786,66.86,0,1
19787,66.864,0,1
19788,66.868,0,1
19789,66.872,0,1
19790,66.876,0,1
19791,66.88,0,1
19792,66.884,0,1
19793,66.888,0,1
19794,66.892,0,1
19795,66.896,0,1
19796,66.9,0,1
19797,66.904,0,1
19798,66.908,0,1
19799,66.912,0,1
19800,66.916,0,1
19801,66.92,0,1
19802,66.924,0,1
19803,66.928,0,1
19804,66.932,0,1
19805,66.936,0,1
19806,66.94,0,1
19807,66.944,0,1
19808,66.948,0,1
19809,66.952,0,1
19810,66.956,0,1
19811,66.96,0,1
19812,66.964,0,1
19813,66.968,0,1
19814,66.972,0,1
19815,66.976,0,1
19816,66.98,0,1
19817,66.984,0,1
19818,66.988,0,1
19819,66.992,0,1
19820,66.996,0,1
19821,67.0,0,1
19822,67.004,0,1
19823,67.008,0,1
19824,67.012,0,1
19825,67.016,0,1
19826,67.02,0,1
19827,67.024,0,1
19828,67.028,0,1
19829,67.032,0,1
19830,67.036,0,1
19831,67.04,0,1
19832,67.044,0,1
19833,67.048,0,1
19834,67.052,0,1
19835,67.056,0,1
19836,67.06,0,1
19837,67.064,0,1
19838,67.068,0,1
19839,67.072,0,1
19840,67.076,0,1
19841,67.08,0,1
19842,67.084,0,1
19843,67.088,0,1
19844,67.092,0,1
19845,67.096,0,1
19846,67.1,0,1
19847,67.104,0,1
19848,67.108,0,1
19849,67.112,0,1
19850,67.116,0,1
19851,67.12,0,1
19852,67.124,0,1
19853,67.128,0,1
19854,67.132,0,1
19855,67.136,0,1
19856,67.14,0,1
19857,67.144,0,1
19858,67.148,0,1
19859,67.152,0,1
19860,67.156,0,1
19861,67.16,0,1
19862,67.164,0,1
19863,67.168,0,1
19864,67.172,0,1
19865,67.176,0,1
19866,67.18,0,1
19867,67.184,0,1
19868,67.188,0,1
19869,67.192,0,1
19870,67.196,0,1
19871,67.2,0,1
19872,67.204,0,1
19873,67.208,0,1
19874,67.212,0,1
19875,67.216,0,1
19876,67.22,0,1
19877,67.224,0,1
19878,67.228,0,1
19879,67.232,0,1
19880,67.236,0,1
19881,67.24,0,1
19882,67.244,0,1
19883,67.248,0,1
19884,67.252,0,1
19885,67.256,0,1
19886,67.26,0,1
19887,67.264,0,1
19888,67.268,0,1
19889,67.272,0,1
19890,67.276,0,1
19891,67.28,0,1
19892,67.284,0,1
19893,67.288,0,1
19894,67.292,0,1
19895,67.296,0,1
19896,67.3,0,1
19897,67.304,0,1
19898,67.308,0,1
19899,67.312,0,1
19900,67.316,0,1
19901,67.32,0,1
19902,67.324,0,1
19903,67.328,0,1
19904,67.332,0,1
19905,67.336,0,1
19906,67.34,0,1
19907,67.344,0,1
19908,67.348,0,1
19909,67.352,0,1
19910,67.356,0,1
19911,67.36,0,1
19912,67.364,0,1
19913,67.368,0,1
19914,67.372,0,1
19915,67.376,0,1
19916,67.38,0,1
19917,67.384,0,1
19918,67.388,0,1
19919,67.392,0,1
19920,67.396,0,1
19921,67.4,0,1
19922,67.404,0,1
19923,67.408,0,1
19924,67.412,0,1
19925,67.416,0,1
19926,67.42,0,1
19927,67.424,0,1
19928,67.428,0,1
19929,67.432,0,1
19930,67.436,0,1
19931,67.44,0,1
19932,67.444,0,1
19933,67.448,0,1
19934,67.452,0,1
19935,67.456,0,1
19936,67.46,0,1
19937,67.464,0,1
19938,67.468,0,1
19939,67.472,0,1
19940,67.476,0,1
19941,67.48,0,1
19942,67.484,0,1
19943,67.488,0,1
19944,67.492,0,1
19945,67.496,0,1
19946,67.5,0,1
19947,67.504,0,1
19948,67.508,0,1
19949,67.512,0,1
19950,67.516,0,1
19951,67.52,0,1
19952,67.524,0,1
19953,67.528,0,1
19954,67.532,0,1
19955,67.536,0,1
19956,67.54,0,1
19957,67.544,0,1
19958,67.548,0,1
19959,67.552,0,1
19960,67.556,0,1
19961,67.56,0,1
19962,67.564,0,1
19963,67.568,0,1
19964,67.572,0,1
19965,67.576,0,1
19966,67.58,0,1
19967,67.584,0,1
19968,67.588,0,1
19969,67.592,0,1
19970,67.596,0,1
19971,67.6,0,1
19972,67.604,0,1
19973,67.608,0,1
19974,67.612,0,1
19975,67.616,0,1
19976,67.62,0,1
19977,67.624,0,1
19978,67.628,0,1
19979,67.632,0,1
19980,67.636,0,1
19981,67.64,0,1
19982,67.644,0,1
19983,67.648,0,1
19984,67.652,0,1
19985,67.656,0,1
19986,67.66,0,1
19987,67.664,0,1
19988,67.668,0,1
19989,67.672,0,1
19990,67.676,0,1
19991,67.68,0,1
19992,67.684,0,1
19993,67.688,0,1
19994,67.692,0,1
19995,67.696,0,1
19996,67.7,0,1
19997,67.704,0,1
19998,67.708,0,1
19999,67.712,0,1
20000,67.716,0,1
20001,67.72,0,1
20002,67.724,0,1
20003,67.728,0,1
20004,67.732,0,1
20005,67.736,0,1
20006,67.74,0,1
20007,67.744,0,1
20008,67.748,0,1
20009,67.752,0,1
20010,67.756,0,1
20011,67.76,0,1
20012,67.764,0,1
20013,67.768,0,1
20014,67.772,0,1
20015,67.776,0,1
20016,67.78,0,1
20017,67.784,0,1
20018,67.788,0,1
20019,67.792,0,1
20020,67.796,0,1
20021,67.8,0,1
20022,67.804,0,0
20023,67.808,0,0
20024,67.812,0,0
20025,67.816,0,0
20026,67.82,0,0
20027,67.824,0,0
20028,67.828,0,0
20029,67.832,0,0
20030,67.836,0,0
20031,67.84,0,0
20032,67.844,0,0
20033,67.848,0,0
20034,67.852,0,0
20035,67.856,0,0
20036,67.86,0,0
20037,67.864,0,0
20038,67.868,0,0
20039,67.872,0,0
20040,67.876,0,0
20041,67.88,0,0
20042,67.884,0,0
20043,67.888,0,0
20044,67.892,0,0
20045,67.896,0,0
20046,67.9,0,0
20047,67.904,0,0
20048,67.908,0,0
20049,67.912,0,0
20050,67.916,0,0
20051,67.92,0,0
20052,67.924,0,0
20053,67.928,0,0
20054,67.932,0,0
20055,67.936,0,0
20056,67.94,0,0
20057,67.944,0,0
20058,67.948,0,0
20059,67.952,0,0
20060,67.956,0,0
20061,67.96,0,0
20062,67.964,0,0
20063,67.968,0,0
20064,67.972,0,0
20065,67.976,0,0
20066,67.98,0,0
20067,67.984,0,0
20068,67.988,0,0
20069,67.992,0,0
20070,67.996,0,0
20071,68.0,0,0
20072,68.004,0,0
20073,68.008,0,0
20074,68.012,0,0
20075,68.016,0,0
20076,68.02,0,0
20077,68.024,0,0
20078,68.028,0,0
20079,68.032,0,0
20080,68.036,0,0
20081,68.04,0,0
20082,68.044,0,0
20083,68.048,0,0
20084,68.052,0,0
20085,68.056,0,0
20086,68.06,0,0
20087,68.064,0,0
20088,68.068,0,0
20089,68.072,0,0
20090,68.076,0,0
20091,68.08,0,0
20092,68.084,0,0
20093,68.088,0,0
20094,68.092,0,0
20095,68.096,0,0
20096,68.1,0,0
20097,68.104,0,0
20098,68.108,0,0
20099,68.112,0,0
20100,68.116,0,0
20101,68.12,0,0
20102,68.124,0,0
20103,68.128,0,0
20104,68.132,0,0
20105,68.136,0,0
20106,68.14,0,0
20107,68.144,0,0
20108,68.148,0,0
20109,68.152,0,0
20110,68.156,0,0
20111,68.16,0,0
20112,68.164,0,0
20113,68.168,0,0
20114,68.172,0,0
20115,68.176,0,0
20116,68.18,0,0
20117,68.184,0,0
20118,68.188,0,0
20119,68.192,0,0
20120,68.196,0,0
20121,68.2,0,0
20122,68.204,0,0
20123,68.208,0,0
20124,68.212,0,0
20125,68.216,0,0
20126,68.22,0,0
20127,68.224,0,0
20128,68.228,0,0
20129,68.232,0,0
20130,68.236,0,0
20131,68.24,0,0
20132,68.244,0,0
20133,68.248,0,0
20134,68.252,0,0
20135,68.256,0,0
20136,68.26,0,0
20137,68.264,0,0
20138,68.268,0,0
20139,68.272,0,0
20140,68.276,0,0
20141,68.28,0,0
20142,68.284,0,0
20143,68.288,0,0
20144,68.292,0,0
20145,68.296,0,0
20146,68.3,0,0
20147,68.304,0,0
20148,68.308,0,0
20149,68.312,0,0
20150,68.316,0,0
20151,68.32,0,0
20152,68.324,0,0
20153,68.328,0,0
20154,68.332,0,0
20155,68.336,0,0
20156,68.34,0,0
20157,68.344,0,0
20158,68.348,0,0
20159,68.352,0,0
20160,68.356,0,0
20161,68.36,0,0
20162,68.364,0,0
20163,68.368,0,0
20164,68.372,0,0
20165,68.376,0,0
20166,68.38,0,0
20167,68.384,0,0
20168,68.388,0,0
20169,68.392,0,0
20170,68.396,0,0
20171,68.4,0,0
20172,68.404,0,0
20173,68.408,0,0
20174,68.412,0,0
20175,68.416,0,0
20176,68.42,0,0
20177,68.424,0,0
20178,68.428,0,1
20179,68.432,0,1
20180,68.436,0,1
20181,68.44,0,1
20182,68.444,0,1
20183,68.448,0,1
20184,68.452,0,1
20185,68.456,0,1
20186,68.46,0,1
20187,68.464,0,1
20188,68.468,0,1
20189,68.472,0,1
20190,68.476,0,1
20191,68.48,0,1
20192,68.484,0,1
